1760491_s_at	yegQ	1108.79	1155.12	1224.71	422.46	444	448.35	542.86	513.88	520.29	393.01	419.39	397.95	689.11	615.09	597.64	282.699416	444.82	609.11
1760492_s_at	ycdU	23.74	23.77	23.72	23.72	23.74	23.71	23.73	26.44	32.84	23.72	17.27	24.92	23.71	23.69	23.72	1.888817	26.2	23.82
1760494_s_at	yigL	1167.73	1191.72	1165.61	1166.88	1204.32	1333.49	1165.06	1149.08	1178.54	1243.73	1178.56	1178.69	1148.72	1078.23	1051.24	47.184897	1165.08	1169.7
1760495_s_at	ygcF	2296.7	2436.85	2268.39	2111.12	2169.89	2530.81	1834.89	1525.04	1801.3	1570.81	1558.84	1535.58	1733.49	1819.61	1769.47	326.711531	1655.21	1773.63
1760496_s_at	yiaA	407.09	397.5	379.61	317.06	404.87	528.62	460.6	488.83	551.54	384.5	260.48	339.48	472.59	414.32	434.57	58.208867	475.26	408.43
1760498_s_at	cafA	2537.11	2541.89	2646.92	3393.1	3085.24	3376.2	3087.9	2782.94	2878.42	2530.86	2748.6	2801.74	2763.69	2747.37	2935.15	255.516225	2461.22	2860.72
1760499_s_at	fepG	464.58	452.81	402.25	585.94	517.27	568.64	386.9	390.27	364.02	257.18	308.65	258.88	385.77	379.36	351.71	93.618146	345.17	388.22
1760500_at	guaB	10391.6	11017.5	10345.1	6075.59	6739.44	11193.3	8173.99	9548.3	10281.7	4162.68	4469.93	4572.66	6449.82	6636.96	6421.21	2229.231644	5987.27	6438.5
1760501_s_at	ccmE	293.12	408.91	303.55	441.1	499.38	380.31	400.15	441.43	440.77	734.12	614.71	725.47	409.49	365.44	405.3	124.333469	451.3	561.65
1760502_s_at	znuB	952.5	995.72	938.75	902.38	1070.6	950.71	935.53	961.28	887.36	950.54	954.32	971.15	847.5	881.62	896.17	63.368198	1027.56	1034.31
1760503_s_at	IG_1932629_1932862-f	58.24	50.05	49.05	63.87	51.28	63.86	67.38	78.3	77.12	69.45	63.89	63.92	63.91	63.86	61.94	8.733313	85.98	69.81
1760504_s_at	IG_2723767_2724088-f	595.72	600.53	723.98	693.23	504.47	572.89	778.37	752.01	935.96	745.77	722.92	758.5	740.11	788.55	717.14	88.420348	862.44	749.43
1760505_s_at	IG_3028967_3029317-r	58.1	60.5	60.36	60.85	60.54	60.74	60.43	63.46	79.35	60.4	60.47	61.34	67.27	60.3	54.93	2.999064	60.45	60.42
1760507_at	nmpC	11249.8	11288.8	12490.7	16663.5	18364.2	20012.7	2820.6	3588.81	4515.9	3450.34	2551.27	2576.56	4301	4285.81	3880.02	7070.343162	18561.1	16538.8
1760508_s_at	ybbT	116.44	124.54	106.4	118.99	113.34	138.12	107.95	110.47	114.19	110.56	104.33	110.48	110.47	112.04	107.44	7.411871	95.43	102.57
1760509_s_at	yhiX	1038	1177.96	1140.9	2672.49	3123.77	3601.88	856.43	984.35	1231.62	2721.44	1720.72	2227.53	1130.82	979.11	910.57	879.240452	2125.43	2470.28
1760510_s_at	proS	3008.54	2851.35	2584.83	1422.86	1601.58	2768.31	1455.62	1537.36	1394.84	894.52	1027.77	1015.33	1593.35	1689.87	1652.11	627.685634	1453.46	1477.15
1760512_s_at	ygfB	4103.66	3727.21	3777.93	3026.24	3371.79	4435.13	2721.25	2600.17	2874.97	3747.83	3357.23	3751.32	2594.23	2839.39	3191.25	510.531203	3061.88	2655.03
1760513_s_at	IG_2848459_2848669-f	149.24	154.41	158.11	135.08	147.34	94.18	249.66	243.24	304.44	197.9	146.72	167.05	177.08	186.8	146.11	49.441728	254.99	201.55
1760514_s_at	rtn	255.55	244.72	259.54	319.78	264.11	374.08	246.32	217.61	215.81	246.17	255.11	240.42	246.16	236.13	226.89	33.009121	228.77	247.98
1760515_s_at	yqcC	1827.09	1767.23	1604.46	1209.46	1020.76	1378.27	1253.74	1094.61	1092.57	876.23	964.62	835.39	1234.81	1084.92	1067.1	301.882402	954.85	965.08
1760516_s_at	Z1925	3675.78	3385.22	3446.71	5640.91	4096.57	5154.56	6107.28	5859.55	6115.65	4129.73	3498.8	3897.64	4604.1	4338.68	3740.93	903.401356	4512.85	4536.9
1760517_s_at	idnR	259.55	251.01	258.83	258.89	243.71	285.02	286.86	279.1	257.98	307.66	281.19	235.18	314.95	258.21	245.3	9.139207	258.72	249.09
1760518_s_at	torA	93.04	88.31	93.23	93.31	93.3	66.09	93.68	93.42	93.19	93.2	88.02	96.69	95.92	93.18	93.24	6.355354	100.08	96.13
1760519_s_at	Z1871	203.61	265.74	246.38	290.34	344.79	441.94	281.26	261.43	329.99	227.63	152.87	180.02	212.75	218.84	211.69	61.631316	244.8	234.84
1760520_s_at	IG_2244790_2245082-f	465.9	453.35	461.99	480.7	504.87	289.09	827.8	906.42	829.74	600.39	543.08	708.86	631.47	560.5	535.91	169.21919	868.23	693.52
1760521_s_at	IG_57110_57363-r	1268.11	1200.24	1211.61	937	951.25	924.95	894.65	850.26	976.74	903.62	829.28	958.68	1212.76	1067.65	1112.21	135.784725	1008.78	987.06
1760522_at	nrfE	27.89	28.25	27.84	28.03	27.58	26.37	29.67	31.98	28	28.02	28.03	28.03	29.32	29.02	24.56	1.03859	26.21	23.91
1760523_s_at	ygfT	580.02	534.01	606.21	619.13	624.16	467.73	686.84	871.16	956.42	627.75	615.59	647.53	714.64	638.04	637.07	98.078651	662.31	639.55
1760524_s_at	yifK	210.78	163.42	164.11	136.83	96.45	297.85	115.26	90.52	125.95	92.63	89.46	77.82	174.82	162.35	191.45	45.041369	101.86	75.85
1760525_at	rtcA	3136.27	3229.43	3072.68	3181.91	3243.18	2057.84	4937.54	4699.72	4734.03	3431.52	3329.7	3532.75	4024.86	3749.24	3110.44	694.760716	4370.33	3812.19
1760527_s_at	yfiO	4978.37	4487.27	4745.35	4441.17	4123.7	3353.11	4139.96	3970.84	3524.51	3692.95	3987.59	3882.69	4079.08	4177.58	4806.88	453.013999	3271.54	3456.58
1760530_s_at	c2129	829.65	743.88	803.82	734.49	735.61	660.86	714.96	748.94	690.85	634.76	618.35	640.3	728.05	752.66	737.05	52.333893	727.56	730.98
1760532_s_at	IG_2190243_2190534-r	115.78	126.96	107.92	132.88	191.78	152.52	115.75	115.8	162.82	115.93	111.41	115.82	112.59	101.77	105.55	18.907235	117.91	115.49
1760533_s_at	ycjG	74.06	86.84	84.84	105.77	94.17	106.24	67.06	80.2	52.86	125.67	140.57	108.92	59.23	76.78	70.72	22.055915	84.84	86.2
1760534_s_at	wecB	1344.29	1504.46	1546.84	1415.53	1341.18	1611.4	1170.09	1077.4	1148.6	1104.12	916.88	1025.53	1438.09	1382.73	1386.75	185.318567	1376.07	1344.93
1760535_s_at	napG	23.77	56.38	37.31	140	163.64	150.44	56.28	68.06	57.25	272.87	159.74	192.5	52.49	36.76	40.64	75.323602	197.73	181.93
1760537_s_at	IG_3595192_3595614-r	405.96	440.22	340.69	244.65	374.91	218.93	394.59	432.46	708.69	347.89	221.75	361.7	399.07	346.37	328.46	83.601698	511.7	380.26
1760539_s_at	mtgA	1010.28	1047.99	1029.65	1196.83	1355.01	1361.61	902.64	988.71	977.51	1416.27	1299.92	1475.42	992.23	1017.49	971.85	179.558919	1055.74	1302.71
1760540_s_at	ispG	5615.3	5139.15	5408.5	5863.9	5854.88	6997.33	3831.92	4119.3	3896.1	5986.08	5889.87	4985	4755	4766.99	5677.52	759.173801	5737.92	5690.13
1760541_s_at	IG_3530078_3530455-f	3042.89	3299.3	2893.05	730.83	1291.23	1131.81	1265.71	1410.3	1951.98	1408.04	928.21	1012.7	1771.44	1581.04	1478.21	780.249009	1291.39	945.48
1760542_s_at	yjcP	813.71	814.58	810.56	813.11	810.36	553.18	1023.29	825.71	930.86	814.44	814.01	755.86	858.81	812.81	810.68	64.991861	859.74	815.04
1760543_s_at	dnaT	948.75	967.83	956.09	698.43	693.17	738.57	623.56	634.52	652.5	815.03	750.35	696.97	701.56	695.57	713.01	116.870498	659.77	670.1
1760544_s_at	rimI	5951.17	4952.91	4929	3165.23	2568.75	3655.01	3915.22	3488.44	3625.28	2298.17	2741.73	2625.11	4049.93	3812.6	4363.75	961.213488	3039.61	3425.37
1760545_s_at	gadB	272.19	315.77	307.3	377.15	323.15	344.22	325.81	399.26	391.01	316.49	321.98	326.1	328.22	274.16	314.28	37.617075	484.7	344.25
1760546_s_at	IG_2885243_2885600-f	437.11	454.31	397.5	458.59	451.96	405.95	686	577.69	587.82	408.92	448.14	459.42	485.23	512.75	458.55	70.680546	459.16	454.74
1760548_s_at	yhaH	250.9	219.93	225.9	192.43	227.23	167.13	227.12	268.34	301.36	224.7	178.65	222.1	243.29	226.47	226.46	23.976464	229.61	219.59
1760550_s_at	IG_3496839_3497084-f	8.85	9.37	8.44	8.44	10.55	9.76	9.1	9.83	19.05	14.01	8.54	9.68	9.35	7.32	7	1.651468	12.42	9.37
1760551_s_at	IG_1030936_1031361-f	112.34	108.88	115.1	115.1	115.05	71.72	139.11	124.49	118.97	115.06	115.56	115.63	115.02	114.94	115.05	8.612564	116.18	116.09
1760552_at	djlC	452.6	511.5	504.52	760.89	566.08	969.48	646.82	689.1	694.09	571.57	573.98	544.97	650.32	588	484.04	102.240137	518.32	550.4
1760553_s_at	ygjO	5013.11	4793.68	5717.4	3633.7	2748.67	3229.49	4306.67	3931.63	4100.81	3033.63	3231.93	3132.95	4916.29	4433.06	4140.13	807.034662	3171.77	3870.69
1760554_s_at	fes	2962.74	2705.05	2541.68	2529.21	2391.95	2302.48	2531.91	2435.39	2573.95	1099.34	1575.17	1294	2727.25	2499.19	2387.79	568.034148	1455.99	1964.46
1760555_s_at	tdcB	824.32	785.96	766.68	862.43	896.25	883.54	945.58	917.39	883.76	14434.6	7205.1	6738.44	868.95	793.91	722.67	3483.481761	1293.11	1521.79
1760558_s_at	ybbY	35.55	41.02	37.03	48.94	50.1	56.02	50.78	47.95	74.83	56.49	34.75	45.99	51.38	48.39	47.5	6.613808	50.35	47.97
1760559_s_at	pheP	305.15	324.17	285.08	248.88	222.65	326.35	204.93	223.25	221.9	206.99	182.24	201.73	206.06	222.46	222.87	40.277015	213.64	225.05
1760560_s_at	accA	7432.79	8307.24	7854.74	5209.52	5270.7	7530.73	4765.7	5136.7	5092.87	4034.78	4685.53	4187.09	5403.88	5581.83	5949.21	1428.482018	3911.98	3801.22
1760561_s_at	mltB	524.12	554.2	454.75	294.71	216.36	675.39	294.67	293.86	321.7	293.16	281.97	161.2	367.72	357.26	303.73	108.071249	243.39	218.44
1760563_at	murQ	1041.62	1077.02	994.32	922.36	914.24	838.26	957.87	1048.49	1101.92	3595.05	2473.55	2693.64	869.25	868.88	708.42	794.951658	1623.56	1436.2
1760566_s_at	IG_3638176_3638491-r	567.74	617.57	573.59	570.29	597.03	320.83	737.43	821.7	1000.31	541.32	402.67	604.33	656.82	625.27	483.5	128.741562	602.93	674.58
1760567_s_at	eutC	474.71	430.08	469.44	471.91	441.67	429.95	471.92	478.09	468.09	553.57	504.66	475.94	452.33	469.34	487.73	25.375745	546.52	497.55
1760568_s_at	ebgC	365.83	336.2	305.13	290.33	265.48	320.93	329.17	344.56	501.96	306.93	289.33	284.5	313.1	305	248.07	40.223254	316.67	305.84
1760572_at	yfdN	73.49	73.55	70.53	98.03	62.61	117.88	85.09	74.45	89.98	73.44	58.29	67.68	73.38	73.39	73.33	9.334106	79.02	73.45
1760574_s_at	IG_353817_354145-r	78.3	58.4	71.63	57.53	49.61	20.34	100.93	105.35	129.98	74.68	64.93	85.34	82.99	81.2	63.95	23.660329	98.7	90.45
1760575_s_at	yjaA	606	668.63	765.58	391.97	609.96	495.32	270.5	304.86	379.46	315.99	231.43	236.52	615.12	573.7	466.48	153.872837	465.14	442.56
1760576_s_at	c3759	284.28	342.28	279.65	99.78	179.61	206.39	184.57	210.71	190.45	134.77	82.32	125.29	254.94	205.88	240.92	68.172647	147.08	146.99
1760577_s_at	IG_1355135_1355446-r	542.42	404.8	510.41	312.89	318.23	282.3	318.23	312.72	330.65	405.48	335.64	325.45	372.91	296.04	348.72	68.001247	448.6	434.89
1760578_s_at	IG_2311197_2311507-r	96.72	108.24	95.09	106.6	128.86	143.51	108.05	121.31	134.24	105.68	88.45	108.22	108.35	101.53	98.37	12.201524	131.38	126.45
1760579_s_at	recJ	2219.05	2616.24	2428.81	1915.88	1970.95	2412.29	2101.63	2024.41	2121.51	1904.3	1736.96	1892	2256.68	2122.59	2232.28	191.793937	2151.52	1974.33
1760581_s_at	IG_2474199_2474713-r	12.83	13.05	9.54	14.92	15.42	31.32	13.86	13.48	15.67	12.96	8.08	13.06	13.77	13.65	12.21	3.38067	13.51	11.56
1760582_at	wzxB	2023.09	2075.19	1827.06	1120.49	1833.4	1850.37	675.37	763.34	811.08	730.28	682.96	779.87	892.37	873.21	996.51	508.596088	862.16	969.65
1760584_s_at	c2669	120.67	91.39	86.85	128.43	112.37	110.36	136.33	132.72	128.29	133.3	129.41	147.92	127.87	120.58	128.39	18.71125	154.11	146.39
1760586_s_at	IG_2980205_2980518-f	366.77	328.3	366.88	365.08	291.34	243.21	507.55	520.68	577.57	350.05	343.91	367.19	446.85	365.89	350.65	79.846229	412.69	367.24
1760587_s_at	c2046	913.98	730.19	888.07	670.52	649.51	310.22	833.37	729.47	723.93	568.67	732.37	856.31	729.02	784.69	631.88	109.886234	736.83	836.21
1760588_s_at	yghT	381.23	334.13	359.27	427.47	264.59	295.15	547.41	641.87	573.57	437.08	348.97	399.54	462.26	411.56	427.48	92.331544	347.87	364.26
1760591_s_at	IG_2931711_2932256-f	167.1	233.23	195.16	199.19	196.27	152.74	291.5	298.71	304.02	199.57	137.87	194.58	254.3	241.08	164.1	44.818074	199.84	182.14
1760592_at	xdhD	67.47	49.75	45.85	44.37	42.41	87.44	44.27	50.04	56.24	44.14	38.68	40.39	50.29	45.78	44.03	6.709831	42.12	44.84
1760593_s_at	fldA	3530.86	3513.5	3498.72	2060.64	2471.19	3695.31	1805.77	1919.2	1987.54	1946.13	1998.81	1894.9	2483.05	2412.44	2528.51	624.514114	2090.23	2167.05
1760594_s_at	ydeS	74.81	77.94	63.4	131.26	99	231.44	75.62	85.19	81.14	65.3	59.94	63.12	77.75	57.82	75.59	34.02812	75.61	54.29
1760595_s_at	yhjS	1713.98	1644.62	1717.63	2767.69	2496.12	2917.4	1632.34	1618.41	1683.08	3562.29	2733.77	2734.41	1581.48	1640.17	1530.08	609.531835	2142.69	2069.02
1760596_s_at	IG_301798_302214-r	161.22	121.79	115.56	94.07	125.81	48.66	201.69	275.85	287.09	205.39	165.23	171.68	170.51	170.4	177.88	56.417906	222.64	172.26
1760597_s_at	rimJ	919.34	933.25	933.92	947.89	996.36	917.08	843.37	783.35	727.23	2403.83	2312.36	2200.72	867.25	801.2	932.48	574.067429	962.24	1018.39
1760598_s_at	Z2403	12.3	12.25	12.23	14.83	12.25	24.61	12.42	13.83	13.55	13.38	12.22	11.62	12.5	12.15	11.97	1.998293	12.2	12.01
1760599_s_at	cspI	227.26	233.04	232.8	225.33	345.53	200.34	219.73	222.27	225.14	242.73	187.52	286.47	457.92	431.04	381.96	98.210661	388.1	440.68
1760600_s_at	ydfG	878.73	761.97	897.94	1105.94	1257.55	1653.8	588.22	595.1	546.27	1203.99	1223	1201.02	726.27	705.51	829.54	285.654577	917.51	992.68
1760601_s_at	yadQ	460.47	516.94	492.39	565.68	815.99	703.26	543.63	516.25	620.22	682.31	568.75	585.65	652.45	683.06	895.55	100.11462	520.75	519.41
1760602_s_at	IG_836660_836887-f	473.22	426.32	531.17	466.07	536.37	414.6	563.79	585.98	670.91	580.99	584	707.83	573.94	562.14	557.32	69.363072	616.78	623.06
1760604_s_at	ybhF	319.91	287.2	285.28	756.24	708.68	524.71	568.5	588.12	558.87	2524.47	2182.41	2195.14	706.46	770.86	1000.52	707.333991	830.47	822.74
1760607_s_at	IG_3284667_3285066-f	58.58	56.17	54.18	53.5	56.89	56.18	57.99	78.6	95.29	54.67	45.3	56.12	56.1	56.08	54.32	9.219106	59.25	54.37
1760608_s_at	c2489	480.47	489.6	465.88	468.61	429.06	476.11	732.2	701.71	742.41	504.19	451.66	469.67	636.32	568.76	465.87	103.242058	696.25	564.19
1760610_s_at	yhgA	419.5	386.42	362.45	419.04	372.42	362.33	484.19	477.57	498.02	419.9	400.88	414.65	467.96	399.34	350.25	38.190386	443.28	437.71
1760611_s_at	fadL	2774.52	2973.88	2518.36	668.26	781.66	1234.97	612.39	465.26	642	715.48	650.49	606.7	629.54	612.08	604.26	847.475917	771.1	787.25
1760612_s_at	yejO	280.2	272.1	279.99	341.41	311.91	401.89	297.55	280.2	275.01	306.59	319.74	286.71	259.4	275.27	279.91	29.189172	288.35	272.85
1760613_s_at	ccmH	531.97	573.12	512.72	595.81	630.4	344.76	681.85	686.59	588.19	561.06	537.86	607.09	622.72	516.46	567.27	49.159624	604.52	602.64
1760615_s_at	IG_1790045_1790290-f	15.46	19.29	17.87	13.83	19.74	11.14	22.7	26.14	24.2	19.64	19.75	20	20.96	20.79	16.45	3.630665	26.96	23.82
1760617_s_at	glnA	7402.71	7983.02	7735.94	8355.69	7834.17	9304.39	5938.46	6987	7066.92	12638.1	11554.5	10753.1	7280.69	7654.73	7588.46	1920.538312	10310.7	11842.8
1760618_s_at	pspE	772.16	1245.96	827.32	911.62	1871.63	339.46	731.33	673.35	514.51	1668.76	2018.07	2350.98	503.82	606.37	531.36	547.07184	1478.78	1631.89
1760619_s_at	malY	403.58	350.25	341.35	353.56	403.99	452.02	340.72	403.67	402.65	565.25	518.46	597.2	338.48	315.29	357.43	82.004923	451.57	480.24
1760621_s_at	Z3757	930.24	839.49	871.46	926.15	897.34	767.76	1211.17	1234.47	1124.63	1694.19	1705.07	1747.71	1227.01	1188.2	1167.94	310.644274	1037.23	1138.61
1760623_s_at	IG_2697944_2698637-f	140.15	130.47	126.76	140.13	140.1	135.68	140.12	144.24	147.48	140.08	140.27	143.81	152.01	139.99	129.32	4.10845	140.18	148.18
1760628_s_at	IG_2931711_2932256-r	25.43	27.07	26.46	26.61	27.98	27.6	27.28	33.63	34.65	27.04	26.19	25.85	33.38	27.08	25.35	2.066645	29.76	24.7
1760629_s_at	yihW	1270.73	1380.38	1206.8	1192.43	1226.38	1240.05	1160.45	1091.84	1205.62	1865.53	1819.54	1646.31	1106.85	1035.01	1061.52	250.991196	1260.6	1197.18
1760630_s_at	glgB	1360.78	1302.15	1284.97	1817.28	1852.53	2313.86	1701.8	1602.33	1674.98	2894.37	2431.94	2497.75	2229.97	2082.58	2242.31	442.129996	2013.6	2155.38
1760634_s_at	soxR	633.48	701.39	584.6	632.31	678.73	678.56	656.41	780.31	841.33	718.54	447.64	563.82	674.67	613.51	556.37	62.821423	665.29	614.72
1760636_s_at	ilvA	275.7	290.64	290.09	286.9	256.93	265.38	310.85	290.74	310.47	289.09	295.5	292.82	405.88	390.1	364.09	42.092754	289.93	290.51
1760637_s_at	fadR	1470.16	1470.97	1493.55	1607.71	1815.41	1709.21	1319.69	1351.84	1135.97	1552.92	1776.01	1642.31	1302.9	1329.66	1232.04	190.852974	1610.03	1782.2
1760640_at	ECs0702	8.61	9.24	6.97	11.7	12.76	9.21	10.5	9.54	13.12	17.22	13.29	14.95	11.91	10.14	8.98	2.331139	10.87	9.36
1760644_s_at	IG_3398785_3399028-r	6583.68	7681.6	6657.54	3202.56	4184.77	3578.2	6243.11	6178.13	6609.47	3610.23	4536.89	4452.51	5425.13	5213.39	5339.72	1376.960378	3304.97	4782.36
1760646_s_at	rplU	20423.4	19828.7	17645.7	13157.1	14201.5	12610.3	15211.3	14848.3	15635.8	9918.47	9069.62	9240.35	14674.1	15715.9	14980	3323.117749	11490.4	13152.4
1760649_s_at	yjbE	44.85	45.44	42.57	46.84	46.16	26.24	79.31	83.61	62.84	210.35	243.02	224.44	784.76	951.2	1297.51	556.565206	1356.96	1238.16
1760650_at	yfjP	421.38	344.9	422.47	333.59	377.09	420.62	533.14	464.27	655.91	477.53	464.59	491.9	494.94	491.36	422.56	62.592316	463.27	468.09
1760652_s_at	deoD	10592.4	10107.7	9940.28	8010.33	8774.21	11278	10994.4	10561.7	10956.4	11246.7	10486.6	10456.1	12377.8	13566.3	13610.8	1479.568333	8532.11	9574.53
1760653_s_at	hemH	1125.9	1266.06	1214.6	1606.79	1581.09	1706.76	1120.48	1123.11	1082.72	920.21	1118.73	1149.85	1035.75	1120.86	1147.55	223.503029	1066.39	1077.37
1760655_s_at	yqeK	241.26	349.03	224.96	281.37	443.71	532.59	295.09	350.74	420.49	243.91	166.33	248.69	289.33	275.61	230.84	73.578093	282.51	281.57
1760656_s_at	c1106	206.97	204.61	235	215.09	280.41	214.07	274.25	224.39	204.48	393.16	375.05	316.44	223.55	186.36	244.13	56.524828	332.8	279.06
1760657_s_at	IG_2288102_2288519-f	1020.1	949.16	949.51	947.17	1040.93	715.75	1333.31	1395.1	1411.83	1081.36	1012.45	1182.68	1142.75	1080.59	961.51	181.26347	1210.43	1239.38
1760660_at	intF	311.7	336.35	276.41	346.54	360.98	453.78	306.44	339.52	410.1	388.37	299.72	337.71	353.23	347.03	338.42	26.220246	349.4	339.75
1760664_s_at	ycaD	372.23	420.29	398.37	390.84	456.53	688.74	392.85	415.28	323.17	362.9	354.49	356.67	341.85	429.64	381.89	54.754812	412.36	411.46
1760665_s_at	c3040	149.92	190.49	154.29	131.11	139.2	118.36	150.55	165.87	149.46	149.5	143.91	149.97	149.55	149.93	157.81	11.92844	149.67	131.48
1760668_s_at	rhaB	479.59	454.49	447.41	539.69	440.57	490.53	501.11	558.53	645.53	527.09	434.27	497.86	490.69	491.61	408.15	43.775206	623.5	492.12
1760669_s_at	IG_1796967_1797249-f	54.88	56.83	65.03	54.79	54.92	63.23	51.88	54.83	54.73	49.57	52.56	52.24	54.7	62.43	54.78	2.779027	54.81	54.76
1760670_s_at	IG_2767508_2767723-r	370.94	272.88	385.67	341.05	253.71	179.22	618.8	584.85	583.62	517.95	446.53	440.06	417.5	443.71	409.24	116.801655	526.95	476.39
1760671_s_at	rpoE	3001.57	3134.68	2968.31	1755.53	2002.69	1792.32	4129.41	4102.41	4299.88	5316.22	5917.53	5237.19	3007.74	2976.08	3373.5	1369.153323	1470.72	2060.5
1760672_s_at	IG_2763175_2763533-r	569.57	623.37	536	1358.57	1271.82	1106.17	605	640.63	693.4	1199.58	1113.63	1008.63	531.05	566.19	612.85	288.734409	787.32	930.36
1760673_s_at	yfeR	289.58	369.81	295.77	345.08	278.28	310.69	359.53	310.72	329.7	319.5	279.14	239.7	332.48	340.29	307.96	19.823473	400.9	277.24
1760674_s_at	recO	696.97	802.09	726.58	568.05	617.69	1138.64	483.22	442.43	471.68	395.24	290.27	382.41	488.56	483.55	465.91	169.545836	472.01	472.29
1760678_s_at	c3549	465.66	526.22	441.55	486.27	428.71	798.31	561.47	553.22	739.81	502.37	478.42	452.49	577.88	617.31	545.03	63.650883	486.12	472.06
1760679_at	ryjA	77.63	77.46	65.66	45.43	52.98	29.91	83.52	103.02	122.25	68.77	74.04	78.28	85.33	75.99	65.46	20.074611	91.19	84.69
1760681_s_at	IG_2882162_2882575-f	34.05	33.59	33.27	33.29	33.25	33.68	37.51	36.71	58.86	33.85	21.22	29.23	39	32.97	27.44	5.432167	33.5	28.78
1760682_s_at	glmU	5265.73	5876.91	5645.16	3909.02	3626.74	6219.75	2843.2	3210.65	3282.47	4870.89	4419.56	3995.92	4146.99	4203.17	4531.04	862.363502	3571.17	4027.56
1760683_s_at	IG_510604_510864-f	112.62	135.77	112.24	117.5	140.88	83.81	141.49	203.88	198.65	144.44	141.63	141.55	142.31	131.99	129.03	24.561999	149.83	141.9
1760684_s_at	malF	1033.86	1055.85	988.71	2727.96	3148.39	2435.26	1643.52	1975.21	2060.38	6406.2	6098.37	5946.38	1107.44	1256.17	1040.86	1902.130339	1855.64	1823.04
1760685_s_at	IG_41932_42366-r	19.06	20.69	19.05	18.29	18.4	18.53	22.31	19.07	27.88	20.75	17.73	17.59	19.79	18.9	20.19	1.674944	22.98	19.07
1760687_s_at	yjfC	765.13	777.93	663.79	900.39	749.37	765.68	891.8	908.72	982.99	625.12	640.44	765.32	825.05	806.18	631.07	87.432536	689.13	725.64
1760690_s_at	holB	1544.07	1296.7	1405.95	859.79	917.47	1079.34	922.94	891.52	893.34	710.64	819.06	773.44	1227.17	1139.98	1415.82	245.106604	932.19	982.73
1760691_s_at	yhbH	865.91	797.51	722.42	601.47	670.59	863.71	643.43	570.13	667.57	870.52	823.18	830.48	740.43	643.21	683.07	85.060511	687.31	715.37
1760692_s_at	IG_3267244_3267856-f	1331.12	1034.6	1227.92	978.49	799.44	952.65	1623.75	1537.97	1815.1	1356.19	1151.13	1062.25	1331.96	1351.95	1245.98	245.889465	1141.7	1111.77
1760693_s_at	yfaQ	293.43	319.02	276.29	305.06	333.53	212.03	348.27	383.95	421.8	362.91	307.31	333.9	333.37	336.14	330.93	40.064813	400.45	335.24
1760695_at	yqiI	261.59	290.91	250.26	307.91	256.6	421.74	307.77	292.13	364.86	255.05	223.72	226.37	267.38	267.17	210.14	47.69581	208.38	219.88
1760696_s_at	yjiH	936.82	979.35	986.62	843.04	825.7	707.33	1336.4	1281.03	1516.84	1118.8	993.58	981.58	1095.12	1017.04	934.91	191.475377	976.49	1019.41
1760700_s_at	c2909	450.34	449.55	449.97	732.43	450.36	833.31	490.76	532.55	483.66	394.38	429.35	450.43	450.17	430.96	455.59	94.092838	423.79	423.69
1760701_s_at	ispZ	1218.99	1186.75	1166.28	796.35	941.25	1116.35	776.33	940.44	757.23	701.38	689.8	843.39	1096.32	951.24	1128.88	160.355537	936.49	1031.37
1760702_s_at	IG_1269684_1269971-r	285.96	286.16	349.33	70.83	117.25	136.14	145.98	169	185.25	124.13	93.13	111.5	226.18	219.54	215.84	74.949412	167.62	232.16
1760703_s_at	IG_348797_349235-f	228.68	201.97	189.68	201.33	194.9	185.56	306.76	295.6	381.97	249.21	189.1	221.37	269.24	239.02	191.29	49.081419	278.22	247.74
1760707_s_at	IG_3071712_3071995-r	7.24	8.92	7.97	12.9	10.77	23.92	8.05	7.37	9.16	12.5	9.51	8.91	8.77	7.95	5.68	3.099177	9.1	10.24
1760709_s_at	hycD	720.51	706.39	629.44	719.29	420.95	323.01	906.6	892.14	965.35	721.17	729.58	698.57	755.12	823.08	757.48	140.784628	689.18	722.02
1760710_s_at	IG_1048986_1049249-r	2939.08	2912.2	2651.28	3233.75	2896.76	2636.95	3474.38	3744.41	4239.34	3095.52	2569.45	2867.91	3033.35	2480.34	2193.49	437.383244	3207.48	3227.73
1760711_s_at	galF	5286.91	5737.2	5368.16	2853.96	3384.7	2988.28	2396.07	2266.75	2451.65	2361.72	2926.72	2610.3	4976	5080.31	5602.66	1319.652435	3190.61	4251.08
1760712_s_at	IG_3575186_3575415-r	225.57	217.8	213.57	217.43	260.72	217.62	164.06	205.19	215.78	253.08	211.86	217.63	193.6	192.85	211.38	22.817831	279.55	262.47
1760713_s_at	rrlC	81675.1	80184.7	81648.4	84665.2	83276.2	83276.2	83004.3	83276.2	81267.7	83504	85638.5	83276.2	82285.6	84867.4	83504	1076.88297	81675.1	83276.2
1760714_s_at	yebQ	142.04	104.51	126.61	105.1	115.51	115.25	142.59	178.7	154.08	132.64	121.41	136.1	141.38	129.38	136.76	15.391557	130.82	130.18
1760715_s_at	ybeF	113.69	115.13	113.62	113.63	113.36	168.39	113.69	116.57	113.8	113.13	94.4	107.62	116.18	116.5	113.35	8.657269	121.9	113.74
1760716_s_at	rnpB	11616	13153.5	7621.59	15596.2	19293.9	10115	3249.36	3679.99	3771.18	10156.5	11719.2	10964.1	5669.49	6618.43	6037.08	4022.817183	10420.4	9793.96
